velocity_1min,velocity_5min,velocity_60min,velocity_1440min,ip_novelty,device_novelty,geo_novelty,impossible_travel,travel_speed_kmh,device_consistency_score,user_agent_consistency,sparse_history,label
0.0,0.0,2.0,10.0,1.0,0.0,1.0,1.0,4483.0,0.653144,0.9754295,0.0,1.0
1.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.95988786,0.8529782,0.0,0.0
1.0,2.0,5.0,13.0,1.0,0.0,1.0,1.0,1747.0,0.9269808,0.8140203,0.0,1.0
1.0,2.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.8039907,0.9567969,0.0,0.0
2.0,1.0,4.0,23.0,1.0,0.0,1.0,1.0,3576.0,0.822067,0.7665214,0.0,1.0
0.0,1.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.97148854,0.90519375,0.0,0.0
0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.97003615,0.9232136,0.0,0.0
0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.9781563,0.8741008,0.0,0.0
0.0,1.0,8.0,30.0,0.0,0.0,0.0,0.0,0.0,0.8003507,0.9410255,0.0,0.0
0.0,3.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.8115869,0.97282827,0.0,0.0
5.0,19.0,62.0,128.0,1.0,1.0,1.0,0.0,0.0,0.27387074,0.26289654,0.0,1.0
0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.9680068,0.9221537,0.0,0.0
1.0,3.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.87112576,0.93205124,0.0,0.0
1.0,0.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.8007697,0.9012459,0.0,0.0
1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.95516324,0.91057104,0.0,0.0
9.0,29.0,89.0,152.0,1.0,1.0,0.0,0.0,0.0,0.2052187,0.18698725,0.0,1.0
0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.87027484,0.86481583,0.0,0.0
14.0,21.0,71.0,154.0,1.0,1.0,0.0,0.0,0.0,0.074064076,0.21472275,0.0,1.0
1.0,1.0,0.0,4.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
8.0,30.0,97.0,106.0,1.0,1.0,0.0,0.0,0.0,0.055637162,0.18460308,0.0,1.0
12.0,14.0,44.0,87.0,1.0,1.0,0.0,0.0,0.0,0.20832267,0.23293886,0.0,1.0
13.0,27.0,47.0,94.0,1.0,1.0,1.0,0.0,0.0,0.1670746,0.17512038,0.0,1.0
1.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.83537966,0.8524401,0.0,0.0
1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
0.0,0.0,3.0,3.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
0.0,2.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.9249484,0.9836885,0.0,0.0
3.0,8.0,9.0,17.0,1.0,1.0,1.0,0.0,0.0,0.4672684,0.60763264,1.0,1.0
1.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.85674834,0.95087016,0.0,0.0
0.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.8868739,0.9246254,0.0,0.0
1.0,1.0,3.0,18.0,1.0,0.0,1.0,1.0,2378.0,0.8452094,0.7157158,0.0,1.0
1.0,2.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.8162533,0.96770126,0.0,0.0
1.0,5.0,14.0,15.0,1.0,0.0,1.0,0.0,0.0,0.34816727,0.36849046,1.0,1.0
1.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.9265081,0.92791295,0.0,0.0
1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.8381919,0.9145454,0.0,0.0
0.0,1.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.8508893,0.97034496,0.0,0.0
1.0,0.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.9095898,0.8933006,0.0,0.0
0.0,2.0,9.0,10.0,0.0,1.0,1.0,0.0,0.0,0.4619687,0.8552347,0.0,1.0
0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.9148302,0.91444886,0.0,0.0
0.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.8183142,0.91449696,0.0,0.0
1.0,3.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.90303123,0.93303204,0.0,0.0
0.0,3.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.9530797,0.95366794,0.0,0.0
8.0,39.0,47.0,129.0,1.0,0.0,1.0,0.0,0.0,0.29892144,0.29394424,0.0,1.0
1.0,1.0,7.0,4.0,1.0,1.0,1.0,0.0,0.0,0.8081496,0.45574895,1.0,1.0
1.0,1.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.86490244,0.98133063,0.0,0.0
10.0,39.0,72.0,126.0,1.0,1.0,1.0,0.0,0.0,0.090569995,0.16357553,0.0,1.0
2.0,1.0,10.0,20.0,1.0,0.0,1.0,1.0,4417.0,0.7885697,0.7797797,0.0,1.0
1.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.8580968,0.86560726,0.0,0.0
8.0,34.0,39.0,69.0,1.0,1.0,0.0,0.0,0.0,0.10311887,0.21762474,0.0,1.0
0.0,3.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.936896,0.85133094,0.0,0.0
1.0,7.0,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.42777932,0.6184443,1.0,1.0
0.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.93140167,0.899215,0.0,0.0
0.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.96732247,0.9232748,0.0,0.0
0.0,0.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.939333,0.98355746,0.0,0.0
1.0,3.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.9114237,0.96469706,0.0,0.0
1.0,3.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.9603273,0.8742878,0.0,0.0
1.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.96047604,0.90422076,0.0,0.0
1.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.8357665,0.8522458,0.0,0.0
2.0,8.0,15.0,20.0,1.0,0.0,1.0,0.0,0.0,0.53549904,0.83486253,1.0,1.0
0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.8703235,0.9095032,0.0,0.0
1.0,1.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.85794735,0.89577097,0.0,0.0
5.0,37.0,72.0,66.0,1.0,1.0,0.0,0.0,0.0,0.18949081,0.14664105,0.0,1.0
1.0,3.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.8342882,0.8982335,0.0,0.0
0.0,7.0,14.0,10.0,1.0,0.0,0.0,0.0,0.0,0.59917873,0.8846884,1.0,0.0
1.0,3.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.8772681,0.87712586,0.0,0.0
2.0,5.0,13.0,7.0,0.0,0.0,1.0,0.0,0.0,0.3055131,0.8114172,1.0,1.0
0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.9359051,0.9839383,0.0,0.0
0.0,0.0,7.0,8.0,1.0,0.0,1.0,1.0,4758.0,0.8431711,0.81090915,0.0,1.0
0.0,2.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.82813907,0.58368784,1.0,0.0
1.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.84046847,0.9492612,0.0,0.0
1.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.9311963,0.8632977,0.0,0.0
0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.94456077,0.9499629,0.0,0.0
6.0,19.0,85.0,124.0,1.0,1.0,0.0,0.0,0.0,0.08304726,0.07063628,0.0,1.0
1.0,3.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.9691857,0.98591936,0.0,0.0
8.0,18.0,47.0,176.0,1.0,1.0,0.0,0.0,0.0,0.10427484,0.11446799,0.0,1.0
0.0,0.0,2.0,3.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
0.0,5.0,5.0,17.0,1.0,0.0,1.0,1.0,1713.0,0.9299343,0.8382179,0.0,1.0
0.0,0.0,9.0,24.0,1.0,0.0,1.0,1.0,4764.0,0.6531466,0.9134033,0.0,1.0
1.0,2.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.93112516,0.90677506,0.0,0.0
1.0,3.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.97653943,0.8834328,0.0,0.0
0.0,2.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.9302457,0.9222696,0.0,0.0
11.0,26.0,89.0,161.0,1.0,0.0,0.0,0.0,0.0,0.14694344,0.10611017,0.0,1.0
1.0,0.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.9361878,0.98675185,0.0,0.0
0.0,1.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.8814723,0.86261255,0.0,0.0
1.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.84467936,0.899804,0.0,0.0
0.0,0.0,3.0,25.0,1.0,0.0,1.0,1.0,2488.0,0.6990485,0.9089925,0.0,1.0
2.0,2.0,10.0,18.0,1.0,0.0,1.0,1.0,3803.0,0.74540347,0.90112644,0.0,1.0
0.0,3.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.94155705,0.91109514,0.0,0.0
0.0,3.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.82618284,0.8880098,0.0,0.0
0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
9.0,19.0,30.0,99.0,1.0,1.0,0.0,0.0,0.0,0.26943752,0.2734668,0.0,1.0
0.0,3.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.95662,0.9076965,0.0,0.0
0.0,3.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.92608505,0.91887945,0.0,0.0
0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.91155225,0.9009705,0.0,0.0
11.0,31.0,72.0,85.0,1.0,0.0,1.0,0.0,0.0,0.1546649,0.17427558,0.0,1.0
1.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.97184515,0.8807815,0.0,0.0
15.0,33.0,48.0,55.0,1.0,1.0,0.0,0.0,0.0,0.07159017,0.21663493,0.0,1.0
0.0,0.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.82069665,0.9712241,0.0,0.0
1.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.9118206,0.9771459,0.0,0.0
1.0,1.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.81641585,0.8633257,0.0,0.0
0.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.9560196,0.93361014,0.0,0.0
1.0,0.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.9510843,0.8726568,0.0,0.0
0.0,3.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.8004705,0.96351814,0.0,0.0
1.0,3.0,4.0,19.0,1.0,0.0,1.0,1.0,1689.0,0.64068043,0.7517875,0.0,1.0
5.0,21.0,64.0,179.0,1.0,0.0,1.0,0.0,0.0,0.06520081,0.24294966,0.0,1.0
1.0,2.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.9577521,0.9518713,0.0,0.0
0.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.86309993,0.9773149,0.0,0.0
0.0,1.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.92600256,0.95477974,0.0,0.0
2.0,5.0,9.0,5.0,1.0,0.0,1.0,1.0,2796.0,0.76828265,0.9105492,0.0,1.0
1.0,1.0,0.0,2.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
0.0,1.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.95078695,0.8776818,0.0,0.0
1.0,1.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.8586986,0.9666733,0.0,0.0
9.0,25.0,70.0,172.0,1.0,1.0,1.0,0.0,0.0,0.24385904,0.063214436,0.0,1.0
1.0,2.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.8211771,0.8709049,0.0,0.0
0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.9727695,0.96822196,0.0,0.0
0.0,3.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.81063277,0.92435664,0.0,0.0
1.0,0.0,5.0,4.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
0.0,2.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.9740928,0.9821151,0.0,0.0
1.0,0.0,12.0,20.0,1.0,1.0,1.0,0.0,0.0,0.83758646,0.88176334,0.0,1.0
5.0,39.0,67.0,117.0,1.0,0.0,1.0,0.0,0.0,0.09617569,0.06443893,0.0,1.0
0.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.92769885,0.893094,0.0,0.0
1.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.89615273,0.97987574,0.0,0.0
5.0,15.0,73.0,138.0,1.0,1.0,0.0,0.0,0.0,0.08959707,0.2354242,0.0,1.0
8.0,18.0,67.0,125.0,1.0,1.0,1.0,0.0,0.0,0.26930228,0.25837848,0.0,1.0
1.0,0.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.8609706,0.95496255,0.0,0.0
12.0,32.0,64.0,51.0,1.0,1.0,0.0,0.0,0.0,0.21404319,0.287724,0.0,1.0
9.0,35.0,97.0,105.0,1.0,1.0,1.0,0.0,0.0,0.1274135,0.16789967,0.0,1.0
0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.94354224,0.89334226,0.0,0.0
0.0,2.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.8166943,0.91275316,0.0,0.0
0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.80054486,0.8849007,0.0,0.0
12.0,19.0,40.0,129.0,1.0,0.0,0.0,0.0,0.0,0.13114312,0.2845797,0.0,1.0
1.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.90857804,0.9473409,0.0,0.0
6.0,32.0,32.0,148.0,1.0,0.0,0.0,0.0,0.0,0.05341002,0.2880564,0.0,1.0
0.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.9186578,0.95404595,0.0,0.0
0.0,1.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.9763446,0.97657245,0.0,0.0
0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
10.0,28.0,58.0,81.0,1.0,0.0,0.0,0.0,0.0,0.10918405,0.17350549,0.0,1.0
1.0,1.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.8390525,0.98616123,0.0,0.0
10.0,18.0,60.0,62.0,1.0,0.0,0.0,0.0,0.0,0.22278687,0.09714807,0.0,1.0
0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.85361814,0.91491526,0.0,0.0
0.0,5.0,7.0,15.0,1.0,0.0,1.0,1.0,2477.0,0.6372928,0.7015066,0.0,1.0
0.0,2.0,1.0,21.0,1.0,0.0,1.0,1.0,2450.0,0.6492581,0.815383,0.0,1.0
0.0,1.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.9427774,0.8513047,0.0,0.0
1.0,1.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.9519093,0.97842985,0.0,0.0
6.0,32.0,91.0,112.0,1.0,1.0,0.0,0.0,0.0,0.16646416,0.17757018,0.0,1.0
0.0,3.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.5055656,0.4424554,0.0,0.0
1.0,3.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.8449976,0.98975,0.0,0.0
0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.8805246,0.96135116,0.0,0.0
0.0,3.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.9152207,0.88544726,0.0,0.0
6.0,24.0,94.0,165.0,1.0,1.0,0.0,0.0,0.0,0.082165845,0.07417037,0.0,1.0
5.0,18.0,64.0,190.0,1.0,0.0,1.0,0.0,0.0,0.15952903,0.22456251,0.0,1.0
0.0,0.0,4.0,20.0,0.0,0.0,1.0,0.0,0.0,0.88807756,0.30496353,0.0,0.0
14.0,16.0,76.0,130.0,1.0,1.0,0.0,0.0,0.0,0.05120797,0.11154378,0.0,1.0
1.0,2.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.90895325,0.97870576,0.0,0.0
1.0,1.0,5.0,3.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
1.0,0.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.8104058,0.93842506,0.0,0.0
0.0,3.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.970768,0.89430857,0.0,0.0
1.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.82221305,0.9280489,0.0,0.0
0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.899491,0.8932976,0.0,0.0
0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
5.0,38.0,91.0,137.0,1.0,0.0,0.0,0.0,0.0,0.20178747,0.066168524,0.0,1.0
0.0,3.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.8511961,0.9484031,0.0,0.0
3.0,5.0,10.0,4.0,0.0,1.0,1.0,0.0,0.0,0.4815044,0.5368181,1.0,1.0
15.0,21.0,33.0,123.0,1.0,1.0,0.0,0.0,0.0,0.08170533,0.069215566,0.0,1.0
1.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.96752614,0.95019424,0.0,0.0
1.0,2.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.8800669,0.9256679,0.0,0.0
1.0,0.0,4.0,2.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
12.0,24.0,40.0,80.0,1.0,1.0,1.0,0.0,0.0,0.084276386,0.22979009,0.0,1.0
0.0,2.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.97636366,0.8726215,0.0,0.0
0.0,2.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.8277634,0.90501314,0.0,0.0
7.0,37.0,56.0,174.0,1.0,1.0,1.0,0.0,0.0,0.15593433,0.23676981,0.0,1.0
1.0,2.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.9323939,0.9440914,0.0,0.0
0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.96259266,0.85706383,0.0,0.0
1.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.9595683,0.8596446,0.0,0.0
1.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.8850623,0.85632473,0.0,0.0
0.0,2.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.8175251,0.8945037,0.0,0.0
1.0,1.0,7.0,18.0,1.0,1.0,1.0,0.0,0.0,0.89630836,0.8332545,1.0,1.0
0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.8825353,0.88481015,0.0,0.0
0.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.913274,0.93093973,0.0,0.0
0.0,5.0,7.0,12.0,1.0,0.0,1.0,1.0,2372.0,0.6302895,0.84933275,0.0,1.0
0.0,3.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.80374885,0.9864119,0.0,0.0
1.0,8.0,3.0,20.0,0.0,1.0,1.0,0.0,0.0,0.87507755,0.43911332,1.0,1.0
1.0,7.0,14.0,14.0,1.0,1.0,1.0,0.0,0.0,0.66815704,0.88645667,1.0,1.0
0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.8770614,0.95085317,0.0,0.0
0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.89567435,0.85261536,0.0,0.0
0.0,2.0,1.0,16.0,1.0,0.0,1.0,1.0,4228.0,0.60888976,0.8521996,0.0,1.0
1.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.8957081,0.90368605,0.0,0.0
1.0,2.0,11.0,8.0,0.0,1.0,1.0,0.0,0.0,0.38390288,0.31651878,0.0,1.0
2.0,2.0,4.0,20.0,1.0,1.0,0.0,0.0,0.0,0.7881255,0.58445215,0.0,0.0
0.0,1.0,1.0,7.0,1.0,0.0,1.0,1.0,3801.0,0.73815155,0.9799138,0.0,1.0
9.0,34.0,46.0,197.0,1.0,0.0,0.0,0.0,0.0,0.29179358,0.11219503,0.0,1.0
1.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.94903076,0.975224,0.0,0.0
1.0,3.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.8076816,0.9868404,0.0,0.0
0.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.93971425,0.91407514,0.0,0.0
1.0,2.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.9773879,0.9451019,0.0,0.0
0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.80559754,0.8669506,0.0,0.0
0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.8384753,0.89123636,0.0,0.0
0.0,3.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.85457385,0.97725916,0.0,0.0
0.0,0.0,2.0,2.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
1.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.9242624,0.91215813,0.0,0.0
0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.92186016,0.9558155,0.0,0.0
0.0,3.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.8467679,0.981935,0.0,0.0
1.0,3.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.91969913,0.8712256,0.0,0.0
0.0,8.0,9.0,14.0,1.0,1.0,1.0,0.0,0.0,0.6399437,0.47945073,0.0,1.0
0.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.9741663,0.9725663,0.0,0.0
0.0,3.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.9605566,0.92812604,0.0,0.0
0.0,2.0,5.0,4.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
1.0,2.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.8577931,0.95965767,0.0,0.0
2.0,7.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.5093155,0.68509555,1.0,1.0
1.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.97475994,0.8574159,0.0,0.0
1.0,0.0,4.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
1.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.8612513,0.88657063,0.0,0.0
1.0,0.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.8269831,0.87697077,0.0,0.0
1.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.85129774,0.91134584,0.0,0.0
1.0,0.0,10.0,8.0,1.0,0.0,1.0,1.0,4262.0,0.8430812,0.96124095,0.0,1.0
1.0,6.0,15.0,5.0,1.0,0.0,0.0,0.0,0.0,0.64001757,0.80966544,1.0,0.0
0.0,2.0,4.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
1.0,1.0,2.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
0.0,2.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.8963178,0.9462878,0.0,0.0
3.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.53591067,0.8818023,1.0,0.0
0.0,0.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.923723,0.9507303,0.0,0.0
0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.8940202,0.8510167,0.0,0.0
1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
3.0,8.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.85418206,0.73946464,1.0,1.0
0.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.95958716,0.985133,0.0,0.0
2.0,4.0,10.0,14.0,1.0,0.0,1.0,1.0,4800.0,0.8315202,0.7088554,0.0,1.0
2.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.8021605,0.5093261,0.0,0.0
0.0,0.0,1.0,2.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.9331247,0.88402677,0.0,0.0
0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.9612666,0.88238263,0.0,0.0
1.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.81029713,0.8912339,0.0,0.0
0.0,2.0,10.0,15.0,1.0,0.0,1.0,1.0,2378.0,0.6352876,0.9369682,0.0,1.0
1.0,3.0,9.0,8.0,1.0,0.0,1.0,1.0,1709.0,0.75701886,0.75598323,0.0,1.0
0.0,2.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.94308853,0.8610627,0.0,0.0
0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.89954585,0.9377842,0.0,0.0
0.0,0.0,7.0,21.0,1.0,0.0,1.0,1.0,1603.0,0.67983013,0.76293314,0.0,1.0
1.0,2.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.94013125,0.97856253,0.0,0.0
1.0,3.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.9239464,0.9368324,0.0,0.0
1.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.8364586,0.9775096,0.0,0.0
6.0,24.0,48.0,90.0,1.0,1.0,0.0,0.0,0.0,0.25637996,0.15165775,0.0,1.0
0.0,3.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.9694415,0.95389074,0.0,0.0
0.0,3.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.97426754,0.96092767,0.0,0.0
0.0,2.0,4.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
0.0,3.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.89148337,0.97310567,0.0,0.0
6.0,39.0,84.0,83.0,1.0,1.0,0.0,0.0,0.0,0.10723671,0.07233277,0.0,1.0
0.0,0.0,2.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
0.0,2.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.87937516,0.95276886,0.0,0.0
1.0,2.0,0.0,4.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
